Species,SubUnit,Product Name,Product URL,Page Path
Diagnostics,Feline,CARYSTATM HVC,https://www.zoetisus.com/products/diagnostics/vetscan/carysta-high-volume-chemistry-hvc.aspx,/products/diagnostics/vetscan/carysta-high-volume-chemistry-hvc.aspx
Diagnostics,Feline,DiroCHEK®  Heartworm Antigen Test Kit,https://www.zoetisus.com/products/diagnostics/dirochek-heartworm-antigen-test-kit.aspx,/products/diagnostics/dirochek-heartworm-antigen-test-kit.aspx
Diagnostics,Feline,FUNGASSAY® - DERMATOPHYTE TEST MEDIUM,https://www.zoetisus.com/products/diagnostics/fungassay.aspx,/products/diagnostics/fungassay.aspx
Diagnostics,Feline,OVASSAY® Plus System Fecal Flotation Device & Zinc Sulfate,https://www.zoetisus.com/products/diagnostics/ovassay-plus-system-fecal-flotation-devices-zinc-sulfate.aspx,/products/diagnostics/ovassay-plus-system-fecal-flotation-devices-zinc-sulfate.aspx
Diagnostics,Feline,OvuCHECK® Premate 10 Progesterone Test Kit,https://www.zoetisus.com/products/diagnostics/ovucheck-premate-10-feline.aspx,/products/diagnostics/ovucheck-premate-10-feline.aspx
Diagnostics,Feline,ViraCHEK® CV Feline Coronavirus (FCoV) Antibody Test Kit,https://www.zoetisus.com/products/diagnostics/virachek-cv.aspx,/products/diagnostics/virachek-cv.aspx
Diagnostics,Feline,ViraCHEK® FeLV Feline Leukemia Virus (FeLV) Antigen Test Kit,https://www.zoetisus.com/products/diagnostics/virachek-felv-_feline-leukemia-virus-_felv_-antigen-test-kit_.aspx,/products/diagnostics/virachek-felv-_feline-leukemia-virus-_felv_-antigen-test-kit_.aspx
Diagnostics,Feline,WITNESS® Heartworm Antigen Test Kit,https://www.zoetisus.com/products/dogs/witness-heartworm.aspx,/products/dogs/witness-heartworm.aspx
Diagnostics,Feline,WITNESS® FFHFeline Heartworm - Feline Leukemia Virus Antigen - Feline Immunodeficiency Virus Antibody Test Kit,https://www.zoetisus.com/products/cats/witness-ffh.aspx,/products/cats/witness-ffh.aspx
Diagnostics,Feline,WITNESS® LH Luteinizing Hormone Test,https://www.zoetisus.com/products/diagnostics/witness-lh-luteinizing-hormone-test.aspx,/products/diagnostics/witness-lh-luteinizing-hormone-test.aspx
Diagnostics,Feline,WITNESS® FeLV Feline Leukemia Antigen Test Kit,https://www.zoetisus.com/products/diagnostics/witness-felv-feline-leukemia-antigen-test-kit.aspx,/products/diagnostics/witness-felv-feline-leukemia-antigen-test-kit.aspx
Diagnostics,Feline,WITNESS® FeLV-FIV Feline Leukemia Virus Antigen - Feline Immunodeficiency Virus Antibody Test Kit,https://www.zoetisus.com/products/cats/witness_felv-fiv.aspx,/products/cats/witness_felv-fiv.aspx
Diagnostics,Feline,VETSCAN VS2 Chemistry Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-vs2-chemistry-analyzer.aspx,/products/diagnostics/vetscan/vetscan-vs2-chemistry-analyzer.aspx
Diagnostics,Feline,VETSCAN HM5 Hematology Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-hm5-hematology-analyzer.aspx,/products/diagnostics/vetscan/vetscan-hm5-hematology-analyzer.aspx
Diagnostics,Feline,VETSCAN VSpro Speciality Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-vspro-specialty-analyzer.aspx,/products/diagnostics/vetscan/vetscan-vspro-specialty-analyzer.aspx
Diagnostics,Feline,VETSCAN UA Urine Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-ua-urine-analyzer.aspx,/products/diagnostics/vetscan/vetscan-ua-urine-analyzer.aspx
Diagnostics,Feline,VETSCAN SA Sediment Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-sa-sediment-analyzer.aspx,/products/diagnostics/vetscan/vetscan-sa-sediment-analyzer.aspx
Diagnostics,Feline,i-STAT Alinity v Handheld Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/i-stat-alinity-v-handheld-analyzer.aspx,/products/diagnostics/vetscan/i-stat-alinity-v-handheld-analyzer.aspx
Diagnostics,Feline,i-STAT 1 Handheld Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/i-stat-1-handheld-analyzer.aspx,/products/diagnostics/vetscan/i-stat-1-handheld-analyzer.aspx
Diagnostics,Feline,VETSCAN HDmicroscope,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-hdmicroscope.aspx,/products/diagnostics/vetscan/vetscan-hdmicroscope.aspx
Diagnostics,Feline,VETSCAN VUE Rapid Test Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-vue-rapid-test-analyzer.aspx,/products/diagnostics/vetscan/vetscan-vue-rapid-test-analyzer.aspx
Diagnostics,Feline,VETSCAN FeLV/FIV Rapid Test,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-felv-fiv-rapid.aspx,/products/diagnostics/vetscan/vetscan-felv-fiv-rapid.aspx
Diagnostics,Feline,VETSCAN Heartworm Rapid Test,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-canine-heartworm-rapid-test.aspx,/products/diagnostics/vetscan/vetscan-canine-heartworm-rapid-test.aspx
Diagnostics,Equine,Equine Diagnostics Portfolio,https://www.zoetisus.com/products/horses/equine-diagnostics-portfolio.aspx,/products/horses/equine-diagnostics-portfolio.aspx
Diagnostics,Equine,AGID EIA - Equine Infectious Anemia Virus Antibody Test Kit,https://www.zoetisus.com/products/horses/agid-eia-equine-infectious-anemia-virus.aspx,/products/horses/agid-eia-equine-infectious-anemia-virus.aspx
Diagnostics,Equine,ViraCHEK EIA - Equine Infectious Anemia (EIA) Test Kit,https://www.zoetisus.com/products/horses/virachek-eia-equine-infectious-anemia.aspx,/products/horses/virachek-eia-equine-infectious-anemia.aspx
Diagnostics,Equine,OvuCHECK® Premate 10 Progesterone Test Kit,https://www.zoetisus.com/products/diagnostics/ovucheck-premate-10-equine.aspx,/products/diagnostics/ovucheck-premate-10-equine.aspx
Diagnostics,Equine,VETSCAN VS2 Chemistry Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-vs2-chemistry-analyzer.aspx,/products/diagnostics/vetscan/vetscan-vs2-chemistry-analyzer.aspx
Diagnostics,Equine,VETSCAN HM5 Hematology Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-hm5-hematology-analyzer.aspx,/products/diagnostics/vetscan/vetscan-hm5-hematology-analyzer.aspx
Diagnostics,Equine,VETSCAN VSpro Speciality Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-vspro-specialty-analyzer.aspx,/products/diagnostics/vetscan/vetscan-vspro-specialty-analyzer.aspx
Diagnostics,Equine,i-STAT Alinity v Handheld Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/i-stat-alinity-v-handheld-analyzer.aspx,/products/diagnostics/vetscan/i-stat-alinity-v-handheld-analyzer.aspx
Diagnostics,Equine,i-STAT 1 Handheld Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/i-stat-1-handheld-analyzer.aspx,/products/diagnostics/vetscan/i-stat-1-handheld-analyzer.aspx
Diagnostics,Equine,VETSCAN HDmicroscope,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-hdmicroscope.aspx,/products/diagnostics/vetscan/vetscan-hdmicroscope.aspx
Diagnostics,Swine,FluDETECT Swine Influenza Virus (SIV) Type A antigen Test Kit,https://www.zoetisus.com/products/pork/swine-flu-detect.aspx,/products/pork/swine-flu-detect.aspx
Diagnostics,Swine,VETSCAN VS2 Chemistry Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-vs2-chemistry-analyzer.aspx,/products/diagnostics/vetscan/vetscan-vs2-chemistry-analyzer.aspx
Diagnostics,Swine,VETSCAN HM5 Hematology Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-hm5-hematology-analyzer.aspx,/products/diagnostics/vetscan/vetscan-hm5-hematology-analyzer.aspx
Diagnostics,Swine,i-STAT Alinity v Handheld Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/i-stat-alinity-v-handheld-analyzer.aspx,/products/diagnostics/vetscan/i-stat-alinity-v-handheld-analyzer.aspx
Diagnostics,Swine,i-STAT 1 Handheld Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/i-stat-1-handheld-analyzer.aspx,/products/diagnostics/vetscan/i-stat-1-handheld-analyzer.aspx
Diagnostics,Swine,VETSCAN HDmicroscope,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-hdmicroscope.aspx,/products/diagnostics/vetscan/vetscan-hdmicroscope.aspx
Diagnostics,Poultry,Flu DETECT® Avian - Avian Influenza Virus Type A Antigen Test Kit (Chickens and Turkeys),https://www.zoetisus.com/products/diagnostics/flu-detect.aspx,/products/diagnostics/flu-detect.aspx
Diagnostics,Poultry,ProFLOK® AE Ab - Avian Encephalomyelitis Virus Antibody Test Kit (Chickens),https://www.zoetisus.com/products/diagnostics/proflok-ae-elisa.aspx,/products/diagnostics/proflok-ae-elisa.aspx
Diagnostics,Poultry,ProFLOK® AIV Ab - Avian Influenza Virus Antibody Test Kit (Chickens and Turkeys),https://www.zoetisus.com/products/diagnostics/proflok-aiv-plus-elisa.aspx,/products/diagnostics/proflok-aiv-plus-elisa.aspx
Diagnostics,Poultry,ProFLOK® AIV BE Ab  Avian Influenza Antibody Test Kit (Chickens and Turkeys),https://www.zoetisus.com/products/diagnostics/flu-detect-be.aspx,/products/diagnostics/flu-detect-be.aspx
Diagnostics,Poultry,ProFLOK® BA-T Ab  Bordetella avium Antibody Test Kit (Turkeys),https://www.zoetisus.com/products/diagnostics/proflok-ba-elisa-turkey.aspx,/products/diagnostics/proflok-ba-elisa-turkey.aspx
Diagnostics,Poultry,ProFLOK® CAV Ab  Chicken Anemia Virus Antibody Test Kit (Chickens),https://www.zoetisus.com/products/diagnostics/proflok-cav-plus-elisa.aspx,/products/diagnostics/proflok-cav-plus-elisa.aspx
Diagnostics,Poultry,ProFLOK® HEV Ab - Hemorrhagic Enteritis Virus Antibody Test Kit (Turkeys),https://www.zoetisus.com/products/diagnostics/proflok-hev-elisa-turkey.aspx,/products/diagnostics/proflok-hev-elisa-turkey.aspx
Diagnostics,Poultry,ProFLOK® IBD Ab  Infectious Bursal Disease Virus Antibody Test Kit (Chickens),https://www.zoetisus.com/products/diagnostics/proflok-ibd-elisa.aspx,/products/diagnostics/proflok-ibd-elisa.aspx
Diagnostics,Poultry,ProFLOK® IBD PLUS Ab - Infectious Bursal Disease Virus Antibody Test Kit (Chickens),https://www.zoetisus.com/products/diagnostics/proflok-ibd-plus-elisa.aspx,/products/diagnostics/proflok-ibd-plus-elisa.aspx
Diagnostics,Poultry,ProFLOK® IBV Ab - Infectious Bronchitis Virus Antibody Test Kit (Chickens),https://www.zoetisus.com/products/diagnostics/proflok-ibv-elisa.aspx,/products/diagnostics/proflok-ibv-elisa.aspx
Diagnostics,Poultry,ProFLOK® LT Ab  Infectious Laryngotracheitis Antibody Test Kit (Chickens),https://www.zoetisus.com/products/diagnostics/proflok-lt-elisa.aspx,/products/diagnostics/proflok-lt-elisa.aspx
Diagnostics,Poultry,ProFLOK® MG Ab - Mycoplasma gallisepticum Antibody Test Kit (Chickens),https://www.zoetisus.com/products/diagnostics/proflok-mg-elisa.aspx,/products/diagnostics/proflok-mg-elisa.aspx
Diagnostics,Poultry,ProFLOK® MG-T Ab - Mycoplasma gallisepticum Antibody Test Kit (Turkeys),https://www.zoetisus.com/products/diagnostics/proflok-mg-elisa-turkey.aspx,/products/diagnostics/proflok-mg-elisa-turkey.aspx
Diagnostics,Poultry,ProFLOK® MG-MS Ab - Mycoplasma gallisepticum and Mycoplasma synoviae Antibody Test Kit (Chickens and Turkeys),https://www.zoetisus.com/products/diagnostics/proflok-mg-ms-elisa-turkey.aspx,/products/diagnostics/proflok-mg-ms-elisa-turkey.aspx
Diagnostics,Poultry,ProFLOK® MM-T Ab - Mycoplasma meleagridis Antibody Test Kit (Turkeys),https://www.zoetisus.com/products/diagnostics/proflok-mm-elisa-turkey.aspx,/products/diagnostics/proflok-mm-elisa-turkey.aspx
Diagnostics,Poultry,ProFLOK® MS Ab Mycoplasma synoviae Antibody Test Kit (Chickens),https://www.zoetisus.com/products/diagnostics/proflok-ms-elisa.aspx,/products/diagnostics/proflok-ms-elisa.aspx
Diagnostics,Poultry,ProFLOK® MS-T Ab - Mycoplasma synoviae Antibody Test Kit (Turkeys),https://www.zoetisus.com/products/diagnostics/proflok-ms-elisa-turkey.aspx,/products/diagnostics/proflok-ms-elisa-turkey.aspx
Diagnostics,Poultry,ProFLOK® NDV Ab - Newcastle Disease Virus Antibody Test Kit (Chickens),https://www.zoetisus.com/products/diagnostics/proflok-ndv.aspx,/products/diagnostics/proflok-ndv.aspx
Diagnostics,Poultry,ProFLOK® NDV-T Ab - Newcastle Disease Virus Antibody Test Kit (Turkeys),https://www.zoetisus.com/products/diagnostics/proflok-ndv-elisa-turkey.aspx,/products/diagnostics/proflok-ndv-elisa-turkey.aspx
Diagnostics,Poultry,ProFLOK® REO Ab - Avian Reovirus Antibody Test Kit (Chickens),https://www.zoetisus.com/products/diagnostics/proflok-reo-elisa.aspx,/products/diagnostics/proflok-reo-elisa.aspx
Diagnostics,Poultry,VETSCAN VS2 Chemistry Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-vs2-chemistry-analyzer.aspx,/products/diagnostics/vetscan/vetscan-vs2-chemistry-analyzer.aspx
Diagnostics,Poultry,VETSCAN HM5 Hematology Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-hm5-hematology-analyzer.aspx,/products/diagnostics/vetscan/vetscan-hm5-hematology-analyzer.aspx
Diagnostics,Poultry,i-STAT Alinity v Handheld Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/i-stat-alinity-v-handheld-analyzer.aspx,/products/diagnostics/vetscan/i-stat-alinity-v-handheld-analyzer.aspx
Diagnostics,Poultry,i-STAT 1 Handheld Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/i-stat-1-handheld-analyzer.aspx,/products/diagnostics/vetscan/i-stat-1-handheld-analyzer.aspx
Diagnostics,Poultry,VETSCAN HDmicroscope,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-hdmicroscope.aspx,/products/diagnostics/vetscan/vetscan-hdmicroscope.aspx
Diagnostics,Cattle,SERELISA® ParaTB Ab Mono Indirect,https://www.zoetisus.com/products/diagnostics/serelisa-paratb-ab-mono-indirect.aspx,/products/diagnostics/serelisa-paratb-ab-mono-indirect.aspx
Diagnostics,Cattle,VETSCAN VS2 Chemistry Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-vs2-chemistry-analyzer.aspx,/products/diagnostics/vetscan/vetscan-vs2-chemistry-analyzer.aspx
Diagnostics,Cattle,VETSCAN HM5 Hematology Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-hm5-hematology-analyzer.aspx,/products/diagnostics/vetscan/vetscan-hm5-hematology-analyzer.aspx
Diagnostics,Cattle,VETSCAN VSpro Speciality Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-vspro-specialty-analyzer.aspx,/products/diagnostics/vetscan/vetscan-vspro-specialty-analyzer.aspx
Diagnostics,Cattle,i-STAT Alinity v Handheld Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/i-stat-alinity-v-handheld-analyzer.aspx,/products/diagnostics/vetscan/i-stat-alinity-v-handheld-analyzer.aspx
Diagnostics,Cattle,i-STAT 1 Handheld Analyzer,https://www.zoetisus.com/products/diagnostics/vetscan/i-stat-1-handheld-analyzer.aspx,/products/diagnostics/vetscan/i-stat-1-handheld-analyzer.aspx
Diagnostics,Cattle,VETSCAN HDmicroscope,https://www.zoetisus.com/products/diagnostics/vetscan/vetscan-hdmicroscope.aspx,/products/diagnostics/vetscan/vetscan-hdmicroscope.aspx
Beef,Antimicrobials,ADVOCIN® Sterile Antimicrobial Injectable Solution,https://www.zoetisus.com/products/beef/advocin/index.aspx,/products/beef/advocin/index.aspx
Beef,Antimicrobials,DRAXXIN®,https://www.zoetisus.com/products/draxxin-beef/index.aspx,/products/draxxin-beef/index.aspx
Beef,Antimicrobials,EXCEDE®,https://www.zoetisus.com/products/beef/excede/index.aspx,/products/beef/excede/index.aspx
Beef,Antimicrobials,EXCENEL® RTU EZ,https://www.zoetisus.com/products/dairy/excenel-rtu-ez.aspx,/products/dairy/excenel-rtu-ez.aspx
Beef,Antimicrobials,LIQUAMYCIN® LA-200®,https://www.zoetisus.com/products/beef/liquamycin-la-200.aspx,/products/beef/liquamycin-la-200.aspx
Beef,Antimicrobials,NAXCEL® (ceftiofur sodium) Sterile Powder,https://www.zoetisus.com/products/beef/naxcel-sterile-powder.aspx,/products/beef/naxcel-sterile-powder.aspx
Beef,Feed Additive Solutions,ACTOGAIN 45,https://www.zoetisus.com/products/beef/actogain-45.aspx,/products/beef/actogain-45.aspx
Beef,Feed Additive Solutions,AUREOMYCIN®,https://www.zoetisus.com/products/beef/aureomycin_beef.aspx,/products/beef/aureomycin_beef.aspx
Beef,Feed Additive Solutions,CATTLYST®,https://www.zoetisus.com/products/beef/cattlyst.aspx,/products/beef/cattlyst.aspx
Beef,Feed Additive Solutions,AUREO S 700®,https://www.zoetisus.com/products/beef/aureo-s-700.aspx,/products/beef/aureo-s-700.aspx
Beef,Feed Additive Solutions,BOVATEC®,https://www.zoetisus.com/products/beef/bovatec.aspx,/products/beef/bovatec.aspx
Beef,Feed Additive Solutions,DECCOX®,https://www.zoetisus.com/products/beef/deccox-beef.aspx,/products/beef/deccox-beef.aspx
Beef,Feed Additive Solutions,MGA®,https://www.zoetisus.com/products/beef/mga-type-a-medicated-article.aspx,/products/beef/mga-type-a-medicated-article.aspx
Beef,Genomics & Reproductive,Beef Genetics,https://www.zoetisus.com/animal-genetics/index.aspx,/animal-genetics/index.aspx
Beef,Genomics & Reproductive,GeneMAX® Advantage,https://www.zoetisus.com/animal-genetics/beef/genemax-advantage.aspx,/animal-genetics/beef/genemax-advantage.aspx
Beef,Genomics & Reproductive,GeneMAX® Focus,https://www.zoetisus.com/animal-genetics/beef/genemax-focus.aspx,/animal-genetics/beef/genemax-focus.aspx
Beef,Genomics & Reproductive,HD 50K,https://www.zoetisus.com/animal-genetics/beef/hd-50k/index.aspx,/animal-genetics/beef/hd-50k/index.aspx
Beef,Genomics & Reproductive,PredicGEN,https://www.zoetisus.com/animal-genetics/beef/predicgen.aspx,/animal-genetics/beef/predicgen.aspx
Beef,Genomics & Reproductive,SireTRACE®,https://www.zoetisus.com/animal-genetics/beef/siretrace.aspx,/animal-genetics/beef/siretrace.aspx
Beef,Genomics & Reproductive,EAZI-BREED CIDR®,https://www.zoetisus.com/products/beef/eazi-breed-cidr.aspx,/products/beef/eazi-breed-cidr.aspx
Beef,Genomics & Reproductive,FACTREL® Injection (gonadorelin injection),https://www.zoetisus.com/products/beef/factrel-sterile-solution.aspx,/products/beef/factrel-sterile-solution.aspx
Beef,Genomics & Reproductive,LUTALYSE® injection (dinoprost tromethamine injection),https://www.zoetisus.com/products/beef/lutalyse_injection_dinoprost_injection.aspx,/products/beef/lutalyse_injection_dinoprost_injection.aspx
Beef,Genomics & Reproductive,LUTALYSE® HighCon Injection (dinoprost tromethamine injection),https://www.zoetisus.com/products/beef/lutalyse-highcon.aspx,/products/beef/lutalyse-highcon.aspx
Beef,Implants,SYNOVEX® Implant Portfolio,https://www.zoetisus.com/products/beef/synovex/index.aspx,/products/beef/synovex/index.aspx
Beef,Implants,SYNOVEX® ONE FEEDLOT,https://www.zoetisus.com/products/beef/synovex-one-feedlot.aspx,/products/beef/synovex-one-feedlot.aspx
Beef,Implants,SYNOVEX® ONE GRASS,https://www.zoetisus.com/products/beef/synovex-one-grass.aspx,/products/beef/synovex-one-grass.aspx
Beef,Implants,SYNOVEX® C,https://www.zoetisus.com/products/beef/synovex-c.aspx,/products/beef/synovex-c.aspx
Beef,Implants,SYNOVEX CHOICE®,https://www.zoetisus.com/products/beef/synovex-choice.aspx,/products/beef/synovex-choice.aspx
Beef,Implants,SYNOVEX® H,https://www.zoetisus.com/products/beef/synovex-h.aspx,/products/beef/synovex-h.aspx
Beef,Implants,SYNOVEX PLUS®,https://www.zoetisus.com/products/beef/synovex-plus.aspx,/products/beef/synovex-plus.aspx
Beef,Implants,SYNOVEX® S,https://www.zoetisus.com/products/beef/synovex-s.aspx,/products/beef/synovex-s.aspx
Beef,Parasite Solutions,Parasite Solutions:,https://www.zoetisus.com/products/beef/parasiticide.aspx,/products/beef/parasiticide.aspx
Beef,Parasite Solutions,DECTOMAX® Injectable Solution,https://www.zoetisus.com/products/beef/dectomax-injectable.aspx,/products/beef/dectomax-injectable.aspx
Beef,Parasite Solutions,DECTOMAX® Pour-On Solution,https://www.zoetisus.com/products/beef/dectomax-pour-on-solution.aspx,/products/beef/dectomax-pour-on-solution.aspx
Beef,Parasite Solutions,VALBAZEN® Suspension,https://www.zoetisus.com/products/beef/valbazen.aspx,/products/beef/valbazen.aspx
Beef,Vaccines,BOVI-SHIELD GOLD ONE SHOT®,https://www.zoetisus.com/products/beef/bovi-shield-gold-one-shot.aspx,/products/beef/bovi-shield-gold-one-shot.aspx
Beef,Vaccines,BOVI-SHIELD GOLD FP® 5,https://www.zoetisus.com/products/beef/bovi-shield-gold-fp-5.aspx,/products/beef/bovi-shield-gold-fp-5.aspx
Beef,Vaccines,CATTLEMASTER GOLD FP® 5,https://www.zoetisus.com/products/beef/cattlemaster-gold-fp-5.aspx,/products/beef/cattlemaster-gold-fp-5.aspx
Beef,Vaccines,INFORCE 3,https://www.zoetisus.com/products/beef/inforce-3.aspx,/products/beef/inforce-3.aspx
Beef,Vaccines,BOVI-SHIELD GOLD® 4,https://www.zoetisus.com/products/beef/bovi-shield-gold4.aspx,/products/beef/bovi-shield-gold4.aspx
Beef,Vaccines,BOVI-SHIELD GOLD® 5,https://www.zoetisus.com/products/beef/bovi-shield-gold-5.aspx,/products/beef/bovi-shield-gold-5.aspx
Beef,Vaccines,BOVI-SHIELD GOLD® BVD,https://www.zoetisus.com/products/beef/bovi-shield-gold-bvd.aspx,/products/beef/bovi-shield-gold-bvd.aspx
Beef,Vaccines,BOVI-SHIELD GOLD FP® 5 L5,https://www.zoetisus.com/products/beef/bovi-shield-gold-fp-5.aspx,/products/beef/bovi-shield-gold-fp-5.aspx
Beef,Vaccines,BOVI-SHIELD GOLD FP® 5 L5 HB,https://www.zoetisus.com/products/beef/bovi-shield-gold-fp-5-l5-hb.aspx,/products/beef/bovi-shield-gold-fp-5-l5-hb.aspx
Beef,Vaccines,BOVI-SHIELD GOLD FP® 5 VL5,https://www.zoetisus.com/products/beef/bovi-shield-gold-fp-5-vl5.aspx,/products/beef/bovi-shield-gold-fp-5-vl5.aspx
Beef,Vaccines,BOVI-SHIELD GOLD FP® 5 VL5 HB,https://www.zoetisus.com/products/beef/bovi-shield-gold-fp-5-vl5-hb.aspx,/products/beef/bovi-shield-gold-fp-5-vl5-hb.aspx
Beef,Vaccines,BOVI-SHIELD GOLD® IBR-BVD,https://www.zoetisus.com/products/beef/bovi-shield-gold-ibr-bvd.aspx,/products/beef/bovi-shield-gold-ibr-bvd.aspx
Beef,Vaccines,BOVI-SHIELD® IBR,https://www.zoetisus.com/products/beef/bovi-shield-ibr.aspx,/products/beef/bovi-shield-ibr.aspx
Beef,Vaccines,BOVI-SHIELD® and BOVI-SHIELD GOLD®,https://www.zoetisus.com/products/beef/bovi-shield.aspx,/products/beef/bovi-shield.aspx
Beef,Vaccines,CATTLEMASTER GOLD FP® 5 L5,https://www.zoetisus.com/products/beef/cattlemaster-gold-fp-5.aspx,/products/beef/cattlemaster-gold-fp-5.aspx
Beef,Vaccines,CATTLEMASTER® 4+VL5,https://www.zoetisus.com/products/beef/cattlemaster-4+vl5.aspx,/products/beef/cattlemaster-4+vl5.aspx
Beef,Vaccines,LEPTOFERM-5®,https://www.zoetisus.com/products/beef/leptoferm-5.aspx,/products/beef/leptoferm-5.aspx
Beef,Vaccines,ONE SHOT®,https://www.zoetisus.com/products/beef/one-shot.aspx,/products/beef/one-shot.aspx
Beef,Vaccines,ONE SHOT® BVD,https://www.zoetisus.com/products/beef/one-shot-bvd.aspx,/products/beef/one-shot-bvd.aspx
Beef,Vaccines,ONE SHOT ULTRA® 7,https://www.zoetisus.com/products/beef/one-shot-ultra-7.aspx,/products/beef/one-shot-ultra-7.aspx
Beef,Vaccines,ONE SHOT ULTRA® 8,https://www.zoetisus.com/products/beef/one-shot-ultra-8.aspx,/products/beef/one-shot-ultra-8.aspx
Beef,Vaccines,PREGUARD GOLD FP® 10,https://www.zoetisus.com/products/beef/pregguard-gold-fp-10.aspx,/products/beef/pregguard-gold-fp-10.aspx
Beef,Vaccines,RESVAC® 4/SOMUBAC®,https://www.zoetisus.com/products/beef/resvac-4-somubac.aspx,/products/beef/resvac-4-somubac.aspx
Beef,Vaccines,SPIROVAC®,https://www.zoetisus.com/products/beef/spirovac.aspx,/products/beef/spirovac.aspx
Beef,Vaccines,SPIROVAC® L5,https://www.zoetisus.com/products/beef/spirovac-l5.aspx,/products/beef/spirovac-l5.aspx
Beef,Vaccines,SPIROVAC® VL5,https://www.zoetisus.com/products/beef/spirovac-vl5.aspx,/products/beef/spirovac-vl5.aspx
Beef,Vaccines,STAYBRED® VL5,https://www.zoetisus.com/products/beef/staybred-vl5.aspx,/products/beef/staybred-vl5.aspx
Beef,Vaccines,TSV-2®,https://www.zoetisus.com/products/beef/tsv-2.aspx,/products/beef/tsv-2.aspx
Beef,Vaccines,VIBRIN®,https://www.zoetisus.com/products/beef/vibrin.aspx,/products/beef/vibrin.aspx
Beef,Vaccines,CALF-GUARD®,https://www.zoetisus.com/products/beef/calf-guard.aspx,/products/beef/calf-guard.aspx
Beef,Vaccines,SCOURGUARD® 4K,https://www.zoetisus.com/products/beef/scourguard-4k.aspx,/products/beef/scourguard-4k.aspx
Beef,Vaccines,SCOURGUARD® 4KC,https://www.zoetisus.com/products/beef/scourguard-4kc.aspx,/products/beef/scourguard-4kc.aspx
Beef,Vaccines,ONE SHOT ULTRA® 7,https://www.zoetisus.com/products/beef/one-shot-ultra-7.aspx,/products/beef/one-shot-ultra-7.aspx
Beef,Vaccines,ONE SHOT ULTRA® 8,https://www.zoetisus.com/products/beef/one-shot-ultra-8.aspx,/products/beef/one-shot-ultra-8.aspx
Beef,Vaccines,ULTRABAC® 7,https://www.zoetisus.com/products/beef/ultrabac-7.aspx,/products/beef/ultrabac-7.aspx
Beef,Vaccines,ULTRABAC® 7/SOMUBAC®,https://www.zoetisus.com/products/beef/ultrabac-7-somubac.aspx,/products/beef/ultrabac-7-somubac.aspx
Beef,Vaccines,ULTRABAC® 8,https://www.zoetisus.com/products/beef/ultrabac-8.aspx,/products/beef/ultrabac-8.aspx
Beef,Vaccines,ULTRABAC® CD,https://www.zoetisus.com/products/beef/ultrabac-cd.aspx,/products/beef/ultrabac-cd.aspx
Beef,Vaccines,ULTRACHOICE® CD,https://www.zoetisus.com/products/beef/ultrachoice-cd.aspx,/products/beef/ultrachoice-cd.aspx
Beef,Vaccines,ULTRACHOICE® 7,https://www.zoetisus.com/products/beef/ultrachoice-7.aspx,/products/beef/ultrachoice-7.aspx
Beef,Vaccines,ULTRACHOICE® 8,https://www.zoetisus.com/products/beef/ultrachoice-8.aspx,/products/beef/ultrachoice-8.aspx
Beef,Other Beef Products,ALBON® Boluses,https://www.zoetisus.com/products/beef/albon-boluses.aspx,/products/beef/albon-boluses.aspx
Beef,Other Beef Products,ENTROLYTE® H.E.,https://www.zoetisus.com/products/beef/entrolyte-he.aspx,/products/beef/entrolyte-he.aspx
